[inf] initializing hardware..
[dbg] Devices created
[inf] done
[dbg] connecting to the server 192.168.7.2:11006..
[dbg] connected
[inf] ,0.101101,0.00026085,0.910609,-1.10404,
[inf] ,0.102022,0.00024378,0.909267,-1.10806,
[inf] ,0.103083,0.000224105,0.908308,-1.09226,
[inf] ,0.104058,0.000206017,0.906966,-1.10062,
[inf] ,0.10533,0.000182407,0.905624,-1.10513,
[inf] ,0.106398,0.000162576,0.904282,-1.10966,
[inf] ,0.107833,0.000135918,0.903131,-1.09634,
[inf] ,0.109027,0.000113729,0.901981,-1.08102,
[inf] ,0.110057,9.45821e-05,0.901022,-1.06625,
[inf] ,0.111065,7.58409e-05,0.899871,-1.05923,
[inf] ,0.111858,6.1095e-05,0.898337,-1.08811,
[inf] ,0.113689,2.70422e-05,0.896995,-1.09223,
[inf] ,0.114693,8.36819e-06,0.895653,-1.08257,
[inf] ,0.11584,-1.2966e-05,0.894694,-1.05427,
[inf] ,0.1167,-2.89615e-05,0.893544,-1.04383,
[inf] ,0.118079,-5.46084e-05,0.892202,-1.04455,
[inf] ,0.119316,-7.76109e-05,0.891243,-1.02364,
[inf] ,0.120198,-9.40094e-05,0.890092,-1.02084,
[inf] ,0.121533,-0.000118825,0.888942,-1.01323,
[inf] ,0.123015,-0.000146363,0.887983,-0.995835,
[inf] ,0.12385,-0.000161873,0.886833,-0.996527,
[inf] ,0.125,-0.000183228,0.885682,-0.991834,
[inf] ,0.126407,-0.000209342,0.88434,-1.00364,
[inf] ,0.127367,-0.000227151,0.883189,-0.996712,
[inf] ,0.129105,-0.000259371,0.882039,-0.988219,
[inf] ,0.130013,-0.000276192,0.880697,-0.987478,
[inf] ,0.131323,-0.000300445,0.87993,-0.958229,
[inf] ,0.131974,-0.000312491,0.878779,-0.954404,
[inf] ,0.133306,-0.00033712,0.877821,-0.9402,
[inf] ,0.1342,-0.000353638,0.87667,-0.947914,
[inf] ,0.135682,-0.000380996,0.875711,-0.934857,
[inf] ,0.137057,-0.000406349,0.874561,-0.930964,
[inf] ,0.138342,-0.000430017,0.87341,-0.927283,
[inf] ,0.139325,-0.000448104,0.872643,-0.900493,
[inf] ,0.140294,-0.000465917,0.871493,-0.902822,
[inf] ,0.141621,-0.000490283,0.870726,-0.882479,
[inf] ,0.142355,-0.000503747,0.869575,-0.890888,
[inf] ,0.143851,-0.000531156,0.868617,-0.886646,
[inf] ,0.145014,-0.000552432,0.86785,-0.86867,
[inf] ,0.145763,-0.000566119,0.866891,-0.8648,
[inf] ,0.146892,-0.000586727,0.865932,-0.865168,
[inf] ,0.147877,-0.000604683,0.865165,-0.856134,
[inf] ,0.149151,-0.000627874,0.864206,-0.854934,
[inf] ,0.150352,-0.0006497,0.863056,-0.862851,
[inf] ,0.151336,-0.000667556,0.862289,-0.848917,
[inf] ,0.152295,-0.000684934,0.86133,-0.849742,
[inf] ,0.153597,-0.000708489,0.860371,-0.844834,
[inf] ,0.154785,-0.000729942,0.859796,-0.817636,
[inf] ,0.155626,-0.000745104,0.858837,-0.810873,
[inf] ,0.156969,-0.000769275,0.857879,-0.805531,
[inf] ,0.158253,-0.000792335,0.857112,-0.792222,
[inf] ,0.15907,-0.000806981,0.856153,-0.796682,
[inf] ,0.160447,-0.000831619,0.855386,-0.785848,
[inf] ,0.161232,-0.000845638,0.854619,-0.778886,
[inf] ,0.162318,-0.000864999,0.853852,-0.770776,
[inf] ,0.163354,-0.000883433,0.852893,-0.774926,
[inf] ,0.164872,-0.000910376,0.852126,-0.763495,
[inf] ,0.165861,-0.000927887,0.851359,-0.750861,
[inf] ,0.167,-0.00094801,0.850592,-0.74485,
[inf] ,0.168345,-0.000971712,0.849634,-0.746165,
[inf] ,0.16934,-0.000989203,0.848867,-0.734002,
[inf] ,0.170654,-0.00101224,0.8481,-0.719154,
[inf] ,0.172018,-0.00103609,0.847333,-0.706373,
[inf] ,0.172869,-0.00105093,0.846566,-0.703552,
[inf] ,0.174223,-0.00107448,0.845799,-0.694308,
[inf] ,0.175332,-0.00109371,0.84484,-0.696125,
[inf] ,0.176356,-0.00111143,0.844073,-0.691073,
[inf] ,0.177908,-0.00113819,0.843306,-0.683447,
[inf] ,0.179208,-0.00116052,0.842731,-0.663751,
[inf] ,0.179828,-0.00117115,0.841964,-0.659178,
[inf] ,0.181233,-0.00119516,0.841197,-0.654175,
[inf] ,0.182323,-0.00121373,0.84043,-0.651342,
[inf] ,0.183452,-0.00123291,0.839854,-0.636773,
[inf] ,0.184339,-0.00124793,0.839279,-0.623486,
[inf] ,0.185798,-0.00127255,0.838704,-0.607522,
[inf] ,0.186664,-0.00128712,0.837937,-0.609871,
[inf] ,0.187986,-0.00130929,0.837362,-0.598424,
[inf] ,0.189311,-0.00133142,0.836595,-0.596853,
[inf] ,0.190351,-0.00134873,0.83602,-0.582281,
[inf] ,0.19128,-0.00136414,0.835253,-0.586649,
[inf] ,0.192668,-0.00138708,0.834677,-0.578563,
[inf] ,0.194024,-0.0014094,0.83391,-0.581065,
[inf] ,0.195387,-0.00143173,0.833527,-0.559327,
[inf] ,0.19592,-0.00144043,0.832952,-0.546836,
[inf] ,0.197288,-0.0014627,0.832376,-0.533584,
[inf] ,0.198385,-0.00148048,0.831609,-0.537357,
[inf] ,0.199804,-0.00150338,0.831226,-0.521964,
[inf] ,0.200613,-0.00151638,0.830651,-0.516326,
[inf] ,0.202103,-0.00154023,0.830267,-0.499101,
[inf] ,0.202948,-0.00155369,0.829692,-0.493805,
[inf] ,0.204305,-0.00157523,0.829117,-0.48889,
[inf] ,0.205323,-0.00159131,0.828541,-0.483408,
[inf] ,0.206514,-0.00161005,0.828158,-0.469431,
[inf] ,0.207362,-0.00162333,0.827583,-0.468583,
[inf] ,0.208957,-0.0016482,0.827007,-0.467681,
[inf] ,0.210096,-0.00166586,0.826624,-0.451033,
[inf] ,0.211275,-0.00168406,0.826049,-0.445383,
[inf] ,0.212337,-0.00170037,0.825665,-0.437911,
[inf] ,0.213369,-0.00171615,0.825282,-0.425922,
[inf] ,0.214293,-0.00173022,0.824898,-0.414957,
[inf] ,0.21579,-0.00175289,0.824323,-0.414461,
[inf] ,0.217065,-0.00177208,0.823939,-0.405541,
[inf] ,0.218324,-0.00179092,0.823556,-0.393861,
[inf] ,0.2191,-0.00180248,0.823172,-0.384606,
[inf] ,0.220449,-0.00182247,0.822789,-0.374081,
[inf] ,0.221458,-0.00183734,0.822405,-0.364389,
[inf] ,0.22293,-0.00185891,0.822022,-0.357384,
[inf] ,0.223647,-0.00186936,0.821638,-0.355418,
[inf] ,0.225137,-0.00189096,0.821255,-0.350485,
[inf] ,0.226241,-0.00190685,0.820871,-0.343587,
[inf] ,0.227456,-0.00192424,0.82068,-0.322936,
[inf] ,0.228658,-0.00194134,0.820296,-0.314486,
[inf] ,0.229363,-0.00195132,0.819913,-0.314437,
[inf] ,0.230896,-0.00197289,0.819721,-0.302599,
[inf] ,0.23166,-0.00198357,0.819529,-0.288426,
[inf] ,0.232828,-0.00199982,0.819146,-0.285919,
[inf] ,0.233858,-0.00201406,0.818954,-0.275535,
[inf] ,0.235402,-0.00203525,0.818762,-0.263208,
[inf] ,0.236022,-0.00204371,0.818379,-0.264367,
[inf] ,0.237326,-0.0020614,0.818187,-0.255761,
[inf] ,0.238366,-0.00207541,0.817995,-0.243084,
[inf] ,0.239737,-0.00209375,0.817804,-0.231975,
[inf] ,0.240368,-0.00210214,0.817612,-0.221515,
[inf] ,0.242041,-0.00212422,0.81742,-0.209415,
[inf] ,0.243381,-0.00214175,0.817228,-0.201013,
[inf] ,0.244015,-0.00214999,0.817037,-0.19505,
[inf] ,0.24545,-0.00216852,0.816845,-0.188525,
[inf] ,0.24636,-0.00218018,0.816653,-0.183504,
[inf] ,0.247342,-0.00219269,0.816461,-0.180783,
[inf] ,0.248936,-0.00221282,0.81627,-0.176908,
[inf] ,0.25009,-0.00222725,0.81627,-0.157422,
[inf] ,0.251338,-0.00224274,0.816078,-0.150063,
[inf] ,0.252198,-0.00225333,0.816078,-0.13365,
[inf] ,0.25346,-0.00226876,0.815886,-0.129179,
[inf] ,0.254317,-0.00227915,0.815886,-0.117821,
[inf] ,0.255335,-0.00229142,0.815694,-0.11619,
[inf] ,0.256358,-0.00230366,0.815694,-0.105923,
[inf] ,0.257953,-0.00232255,0.815694,-0.0908942,
[inf] ,0.259253,-0.00233778,0.815503,-0.0900492,
[inf] ,0.259959,-0.00234598,0.815503,-0.0823717,
[inf] ,0.261447,-0.00236313,0.815503,-0.0707192,
[inf] ,0.262356,-0.00237351,0.815503,-0.0584487,
[inf] ,0.263826,-0.00239014,0.815503,-0.0473286,
[inf] ,0.26499,-0.00240316,0.815503,-0.0395819,
[inf] ,0.265862,-0.00241283,0.815503,-0.0304845,
[inf] ,0.267076,-0.00242618,0.815503,-0.0254757,
[inf] ,0.268028,-0.00243655,0.815503,-0.0195318,
[inf] ,0.269463,-0.00245203,0.815503,-0.0147921,
[inf] ,0.270369,-0.0024617,0.815503,-0.0118701,
[inf] ,0.271346,-0.00247204,0.815694,0.00596538,
[inf] ,0.272931,-0.00248862,0.815694,0.0139105,
[inf] ,0.274055,-0.00250024,0.815694,0.0164294,
[inf] ,0.275413,-0.00251411,0.815886,0.0275877,
[inf] ,0.276179,-0.00252185,0.815886,0.033721,
[inf] ,0.277289,-0.00253298,0.816078,0.045314,
[inf] ,0.27833,-0.0025433,0.816078,0.0503212,
[inf] ,0.279642,-0.00255616,0.816078,0.0478124,
[inf] ,0.280906,-0.00256839,0.81627,0.0566941,
[inf] ,0.282162,-0.00258038,0.816461,0.0705636,
[inf] ,0.283396,-0.00259201,0.816461,0.0706335,
[inf] ,0.284226,-0.00259975,0.816653,0.0800837,
[inf] ,0.285367,-0.00261028,0.816653,0.0777767,
[inf] ,0.286323,-0.002619,0.816845,0.0852072,
[inf] ,0.287917,-0.00263333,0.817037,0.0928582,
[inf] ,0.288637,-0.00263972,0.817228,0.10632,
[inf] ,0.289986,-0.00265155,0.81742,0.118052,
[inf] ,0.291242,-0.00266239,0.81742,0.113511,
[inf] ,0.292021,-0.00266904,0.817612,0.11664,
[inf] ,0.293453,-0.0026811,0.817804,0.121707,
[inf] ,0.294366,-0.00268867,0.817995,0.126903,
[inf] ,0.295327,-0.00269655,0.818187,0.135305,
[inf] ,0.296649,-0.00270724,0.818379,0.14122,
[inf] ,0.297918,-0.00271733,0.818379,0.133646,
[inf] ,0.298693,-0.0027234,0.818762,0.147534,
[inf] ,0.300057,-0.00273395,0.818762,0.142007,
[inf] ,0.300968,-0.00274088,0.818954,0.142139,
[inf] ,0.302034,-0.00274888,0.819146,0.14557,
[inf] ,0.303141,-0.00275706,0.819529,0.162223,
[inf] ,0.30446,-0.00276664,0.819721,0.170384,
[inf] ,0.305895,-0.00277685,0.819913,0.173531,
