[inf] initializing hardware..
[dbg] Devices created
[inf] done
[dbg] connecting to the server 192.168.7.2:11006..
[dbg] connected
[inf] ,0.100805,0.00112329,1.01281,0.00512,
[inf] ,0.102227,0.00114777,1.01281,0.00383168,
[inf] ,0.103543,0.00117035,1.01281,0.00286193,
[inf] ,0.104549,0.00118756,1.01281,0.0021714,
[inf] ,0.105605,0.00120557,1.01281,0.00168974,
[inf] ,0.106558,0.00122178,1.01281,0.00122532,
[inf] ,0.108012,0.00124643,1.01281,0.000970298,
[inf] ,0.108917,0.00126172,1.01281,0.000715553,
[inf] ,0.110192,0.00128319,1.01281,0.000565018,
[inf] ,0.111083,0.00129816,1.01281,0.000415361,
[inf] ,0.112549,0.00132268,1.01281,0.00030767,
[inf] ,0.11374,0.00134253,1.01281,0.000224098,
[inf] ,0.115118,0.0013654,1.01281,0.000163634,
[inf] ,0.116345,0.00138568,1.01281,0.000119746,
[inf] ,0.117261,0.00140077,1.01281,8.73045e-05,
[inf] ,0.11931,0.00143436,1.01281,6.85705e-05,
[inf] ,0.119823,0.00144273,1.01281,5.19462e-05,
[inf] ,0.120348,0.00145129,1.01281,3.55064e-05,
[inf] ,0.121828,0.00147532,1.01281,2.74698e-05,
[inf] ,0.122726,0.00148984,1.01281,1.98206e-05,
[inf] ,0.124092,0.00151184,1.01281,1.44473e-05,
[inf] ,0.125319,0.00153151,1.01281,1.04529e-05,
[inf] ,0.12683,0.00155561,1.01281,8.1151e-06,
[inf] ,0.127406,0.00156476,1.01281,5.83452e-06,
[inf] ,0.128907,0.00158851,1.01281,4.16097e-06,
[inf] ,0.129984,0.00160547,1.01281,2.96652e-06,
[inf] ,0.131145,0.00162367,1.01281,2.30463e-06,
[inf] ,0.131967,0.0016365,1.01281,1.63574e-06,
[inf] ,0.133332,0.00165772,1.01281,1.18413e-06,
[inf] ,0.134875,0.00168157,1.01281,9.18232e-07,
[inf] ,0.135504,0.00169124,1.01281,6.58119e-07,
[inf] ,0.136929,0.00171307,1.01281,4.69984e-07,
[inf] ,0.138055,0.00173022,1.01281,3.60757e-07,
[inf] ,0.138896,0.00174297,1.01281,2.57938e-07,
[inf] ,0.140241,0.00176328,1.01281,1.85534e-07,
[inf] ,0.141232,0.00177815,1.01281,1.33296e-07,
[inf] ,0.142675,0.0017997,1.01281,1.01207e-07,
[inf] ,0.143351,0.00180974,1.01281,7.19269e-08,
[inf] ,0.14481,0.00183131,1.01281,5.5648e-08,
[inf] ,0.145654,0.00184372,1.01281,3.91977e-08,
[inf] ,0.147059,0.00186427,1.01281,2.80254e-08,
[inf] ,0.148251,0.00188159,1.01281,2.00156e-08,
[inf] ,0.149221,0.00189561,1.01281,1.54669e-08,
[inf] ,0.150146,0.00190891,1.01281,1.09429e-08,
